Question,URL,Answer,keywords
Will Private Institutions be implementing the TraceTogether token for check in?,MOE/878,"PEIs are required to implement TT-only SE from 17 May 2021.

Students and staff who are not onboard the TT Programme may wish to download the TT App on their smartphones, or collect a TT Token at any of the Community Centres/Clubs (CCs) listed on the TokenGoWhere website.",
What happens if the TraceTogether (TT) Token is damaged or misplaced? Will there be any charges incurred for replacements?,MOE/879,"To avoid damaging the Token, the Token should not be placed in water, near fire sources or dropped from height. Individuals should also not attempt to tamper with the device, as doing so is a violation of the Computer Misuse Act.

To avoid losing the Token, you may personalise it with a lanyard, accessory, add a name sticker label or write your name on the Token. However, please do not write over, cover or remove the QR code on the Token.

Damaged or faulty TT Tokens can be replaced for free at any Community Centre/Club (CCs), or at the Token replacement booths set up in selected malls. Those who have misplaced their Tokens can get replacements at the active collection venues listed on the TokenGoWhere website. The first replacement of lost Tokens will be free.

For more assistance, you may call the hotline (6973 6511) or write to support@tracetogether.gov.sg.",
What if my Trace Together (TT) Token is spoilt?,MOE/879,"To avoid damaging the Token, the Token should not be placed in water, near fire sources or dropped from height. Individuals should also not attempt to tamper with the device, as doing so is a violation of the Computer Misuse Act.

To avoid losing the Token, you may personalise it with a lanyard, accessory, add a name sticker label or write your name on the Token. However, please do not write over, cover or remove the QR code on the Token.

Damaged or faulty TT Tokens can be replaced for free at any Community Centre/Club (CCs), or at the Token replacement booths set up in selected malls. Those who have misplaced their Tokens can get replacements at the active collection venues listed on the TokenGoWhere website. The first replacement of lost Tokens will be free.

For more assistance, you may call the hotline (6973 6511) or write to support@tracetogether.gov.sg.",
My Trace Together (TT) Token is spoilt,MOE/879,"To avoid damaging the Token, the Token should not be placed in water, near fire sources or dropped from height. Individuals should also not attempt to tamper with the device, as doing so is a violation of the Computer Misuse Act.

To avoid losing the Token, you may personalise it with a lanyard, accessory, add a name sticker label or write your name on the Token. However, please do not write over, cover or remove the QR code on the Token.

Damaged or faulty TT Tokens can be replaced for free at any Community Centre/Club (CCs), or at the Token replacement booths set up in selected malls. Those who have misplaced their Tokens can get replacements at the active collection venues listed on the TokenGoWhere website. The first replacement of lost Tokens will be free.

For more assistance, you may call the hotline (6973 6511) or write to support@tracetogether.gov.sg.",
What if the TraceTogether (TT) Token runs out of battery?,MOE/880,"The TT Token's battery is expected to last six months and is non-rechargeable.

TT Token users can check if their Token is working by looking out for a green light that blinks about once every minute. If the Token is blinking red, or if there is no light at all, users should replace their Token at any Community Club/Centre (CC), or at Token replacement booths set up at selected malls. More information can be found on the TokenGoWhere website.

For more assistance, please call the service hotline (6973 6511) or email support@tracetogether.gov.sg.",
Can TraceTogether (TT) be used to track the movements of a person within and outside the schools/IHLs?,MOE/881,"Similar to the TT App, the TT Token does not capture geo-location data and hence, cannot track movements. As the TT token does not have internet or cellular connectivity, the data on the Token cannot be accessed remotely.

Designed to interoperate with the TT App, the Token works by exchanging short-distance Bluetooth signals with other TraceTogether devices in close proximity. Records of proximity data of close contacts are encrypted and stored locally in the Token for no more than 25 days. The Token will only be collected by the relevant authorities (such as MOH) for data extraction to safeguard public health, and only if a user is confirmed to be a COVID-19 case. Our schools and IHLs will not have access to the data.

All public sector data protection rules will apply to the data held by MOH, including abiding by recommendations of the Public Sector Data Security Review Committee.",
Is the token being used to track movements of students within and outside of school?,MOE/881,"Similar to the TT App, the TT Token does not capture geo-location data and hence, cannot track movements. As the TT token does not have internet or cellular connectivity, the data on the Token cannot be accessed remotely.

Designed to interoperate with the TT App, the Token works by exchanging short-distance Bluetooth signals with other TraceTogether devices in close proximity. Records of proximity data of close contacts are encrypted and stored locally in the Token for no more than 25 days. The Token will only be collected by the relevant authorities (such as MOH) for data extraction to safeguard public health, and only if a user is confirmed to be a COVID-19 case. Our schools and IHLs will not have access to the data.

All public sector data protection rules will apply to the data held by MOH, including abiding by recommendations of the Public Sector Data Security Review Committee.",
Are schools using the trace togeher token to track movements of students within and outside of school?,MOE/881,"Similar to the TT App, the TT Token does not capture geo-location data and hence, cannot track movements. As the TT token does not have internet or cellular connectivity, the data on the Token cannot be accessed remotely.

Designed to interoperate with the TT App, the Token works by exchanging short-distance Bluetooth signals with other TraceTogether devices in close proximity. Records of proximity data of close contacts are encrypted and stored locally in the Token for no more than 25 days. The Token will only be collected by the relevant authorities (such as MOH) for data extraction to safeguard public health, and only if a user is confirmed to be a COVID-19 case. Our schools and IHLs will not have access to the data.

All public sector data protection rules will apply to the data held by MOH, including abiding by recommendations of the Public Sector Data Security Review Committee.",
What adjustments have been made to ensure that students are not unduly penalised in terms of their co-curricular records and LEAPS 2.0 attainment?,MOE/882,"MOE has implemented a set of measures to mitigate the impact of COVID-19 on the co-curricular records of primary school and pre-university students, as well as the LEAPS 2.0 attainment for secondary school students.

For the LEAPS 2.0 framework, which recognises the holistic development of secondary students, adjustments have been made to the four domains ñ Achievement, Leadership, Participation and Service ñ so that students will continue to be recognised for their involvement in co-curricular activities (CCA).

Under the Achievement domain, MOE has implemented a special provision to recognise all students for Representation and Accomplishment as long as they have been selected to represent their school this year for any competition, performance or event (e.g. National School Games, Singapore Youth Festival Arts Presentation etc.). This is regardless of the completion status and outcome of their involvement in these activities.

Under the Leadership domain, schools will continue to recognise school, class and CCA-based leadership appointments, taking into account how the various leadership responsibilities might have been rescoped to continue to allow meaningful learning to take place. For example, for Uniformed Groups, badgework and promotion requirements will be adjusted to allow students to pursue their rank promotions and badges through online learning modules.

Under the Participation domain, students' CCA attendance will be pro-rated based on the total number of CCA sessions that have been conducted by the school. Students who were absent with valid reasons due to disruptions caused by COVID-19 will not be penalised.

Under the Service domain, schools will continue to recognise students for their involvement in Values in Action (VIA) activities and projects, time spent on planning, discussing and refining as well as reflection components of their VIA project.",
How does MOE minimise the impact of covid-19 on student's co-curricular activies in school?,MOE/882,"MOE has implemented a set of measures to mitigate the impact of COVID-19 on the co-curricular records of primary school and pre-university students, as well as the LEAPS 2.0 attainment for secondary school students.

For the LEAPS 2.0 framework, which recognises the holistic development of secondary students, adjustments have been made to the four domains ñ Achievement, Leadership, Participation and Service ñ so that students will continue to be recognised for their involvement in co-curricular activities (CCA).

Under the Achievement domain, MOE has implemented a special provision to recognise all students for Representation and Accomplishment as long as they have been selected to represent their school this year for any competition, performance or event (e.g. National School Games, Singapore Youth Festival Arts Presentation etc.). This is regardless of the completion status and outcome of their involvement in these activities.

Under the Leadership domain, schools will continue to recognise school, class and CCA-based leadership appointments, taking into account how the various leadership responsibilities might have been rescoped to continue to allow meaningful learning to take place. For example, for Uniformed Groups, badgework and promotion requirements will be adjusted to allow students to pursue their rank promotions and badges through online learning modules.

Under the Participation domain, students' CCA attendance will be pro-rated based on the total number of CCA sessions that have been conducted by the school. Students who were absent with valid reasons due to disruptions caused by COVID-19 will not be penalised.

Under the Service domain, schools will continue to recognise students for their involvement in Values in Action (VIA) activities and projects, time spent on planning, discussing and refining as well as reflection components of their VIA project.",
Do all students and staff need to get tested for COVID-19?,MOE/883,"Anyone who is unwell, especially if they display respiratory symptoms such as runny nose, cough or sore throat, should see a doctor.

Staff and students (13 years and above), if diagnosed by the doctor to have Acute Respiratory Infection (ARI) and require COVID-19 testing, will be referred by the doctor to a polyclinic, designated GP clinic participating in the Swab-and-Send-Home (SASH) initiative or Regional Screening Centre set up by the Health Promotion Board to undergo a test. This also applies to personnel working in schools but who are not MOE-hires, such as SCC/KCare staff, coaches and instructors, canteen and bookshop operators. A list of GP clinics participating in the SASH initiative can be found at the following website: http://www.phpc.gov.sg.

Students aged 13 to 16 should be accompanied by a parent/guardian for the test. This facilitates consent-taking and communication to both the student and parent/guardian on the precautions to take note of while awaiting the test results at home.

For students aged 12 and below, they will be assessed by the doctor on whether a test is required, as younger children may require different clinical considerations from older children. They may be issued a 5-day MC in the first instance, and be required to stay home. If they are well at the end of the MC period, they can return to school. If they are still displaying respiratory symptoms at the end of their MC period, they should return to the same doctor for follow-up assessment, and the doctor may refer them to KKH or NUH for COVID-19 testing.",
"If I am a staff working in school, do I need to get tested for covid-19?",MOE/883,"Anyone who is unwell, especially if they display respiratory symptoms such as runny nose, cough or sore throat, should see a doctor.

Staff and students (13 years and above), if diagnosed by the doctor to have Acute Respiratory Infection (ARI) and require COVID-19 testing, will be referred by the doctor to a polyclinic, designated GP clinic participating in the Swab-and-Send-Home (SASH) initiative or Regional Screening Centre set up by the Health Promotion Board to undergo a test. This also applies to personnel working in schools but who are not MOE-hires, such as SCC/KCare staff, coaches and instructors, canteen and bookshop operators. A list of GP clinics participating in the SASH initiative can be found at the following website: http://www.phpc.gov.sg.

Students aged 13 to 16 should be accompanied by a parent/guardian for the test. This facilitates consent-taking and communication to both the student and parent/guardian on the precautions to take note of while awaiting the test results at home.

For students aged 12 and below, they will be assessed by the doctor on whether a test is required, as younger children may require different clinical considerations from older children. They may be issued a 5-day MC in the first instance, and be required to stay home. If they are well at the end of the MC period, they can return to school. If they are still displaying respiratory symptoms at the end of their MC period, they should return to the same doctor for follow-up assessment, and the doctor may refer them to KKH or NUH for COVID-19 testing.",
"If I am a student and I am feeling unwell, do I need to get tested for covid-19?",MOE/883,"Anyone who is unwell, especially if they display respiratory symptoms such as runny nose, cough or sore throat, should see a doctor.

Staff and students (13 years and above), if diagnosed by the doctor to have Acute Respiratory Infection (ARI) and require COVID-19 testing, will be referred by the doctor to a polyclinic, designated GP clinic participating in the Swab-and-Send-Home (SASH) initiative or Regional Screening Centre set up by the Health Promotion Board to undergo a test. This also applies to personnel working in schools but who are not MOE-hires, such as SCC/KCare staff, coaches and instructors, canteen and bookshop operators. A list of GP clinics participating in the SASH initiative can be found at the following website: http://www.phpc.gov.sg.

Students aged 13 to 16 should be accompanied by a parent/guardian for the test. This facilitates consent-taking and communication to both the student and parent/guardian on the precautions to take note of while awaiting the test results at home.

For students aged 12 and below, they will be assessed by the doctor on whether a test is required, as younger children may require different clinical considerations from older children. They may be issued a 5-day MC in the first instance, and be required to stay home. If they are well at the end of the MC period, they can return to school. If they are still displaying respiratory symptoms at the end of their MC period, they should return to the same doctor for follow-up assessment, and the doctor may refer them to KKH or NUH for COVID-19 testing.",
Why is COVID-19 testing needed?,MOE/884,Testing complements the other safe management measures we have put in place to safeguard the wellbeing and safety of teachers and students. This is to allow us to identify COVID-19 cases earlier and to quickly contain any potential spread in the schools/education institutions and community.,
Why need to get tested for covid-19?,MOE/884,Testing complements the other safe management measures we have put in place to safeguard the wellbeing and safety of teachers and students. This is to allow us to identify COVID-19 cases earlier and to quickly contain any potential spread in the schools/education institutions and community.,
What will staff/students getting tested for COVID-19 need to bring along with them? Is payment for the swab test required?,MOE/885,"MOE staff and students will need to bring along their student/staff pass that has their NRIC/FIN number. Non-MOE staff who work in schools or with school students will need to bring along a letter of identification from the school and a form of identification with their NRIC/FIN number. A mask should be worn at all times.

Students aged 13 to 16 should be accompanied by a parent/guardian for the test. This facilitates consent-taking and communication to both the student and parent/guardian on the precautions to take note of while awaiting the test results at home.

The cost of the test arising from a diagnosis of an Acute Respiratory Infection (ARI) will be covered by the government. In this scenario, the relevant consultation, medication and investigation costs will be covered under the Flu Subsidy Scheme (for Singaporeans and Permanent Residents, as well as Work Permit Holders).",
What should I bring along for covid-19 swab tests?,MOE/885,"MOE staff and students will need to bring along their student/staff pass that has their NRIC/FIN number. Non-MOE staff who work in schools or with school students will need to bring along a letter of identification from the school and a form of identification with their NRIC/FIN number. A mask should be worn at all times.

Students aged 13 to 16 should be accompanied by a parent/guardian for the test. This facilitates consent-taking and communication to both the student and parent/guardian on the precautions to take note of while awaiting the test results at home.

The cost of the test arising from a diagnosis of an Acute Respiratory Infection (ARI) will be covered by the government. In this scenario, the relevant consultation, medication and investigation costs will be covered under the Flu Subsidy Scheme (for Singaporeans and Permanent Residents, as well as Work Permit Holders).",
What should my child bring along for covid-19 swab tests?,MOE/885,"MOE staff and students will need to bring along their student/staff pass that has their NRIC/FIN number. Non-MOE staff who work in schools or with school students will need to bring along a letter of identification from the school and a form of identification with their NRIC/FIN number. A mask should be worn at all times.

Students aged 13 to 16 should be accompanied by a parent/guardian for the test. This facilitates consent-taking and communication to both the student and parent/guardian on the precautions to take note of while awaiting the test results at home.

The cost of the test arising from a diagnosis of an Acute Respiratory Infection (ARI) will be covered by the government. In this scenario, the relevant consultation, medication and investigation costs will be covered under the Flu Subsidy Scheme (for Singaporeans and Permanent Residents, as well as Work Permit Holders).",
What is the MOE Antigen Rapid Test (ART) Kit Distribution Exercise? Who will be receiving these kits?,MOE/886,"As Singapore transits to being a COVID-19 resilient nation, we recognise that the students in our MOE Kindergartens (MKs), primary schools and Special Education (SPED) schools (with primary/junior sections) are mostly not yet medically eligible for vaccination as they are below 12 years old, and can only rely on adherence to Safe Management Measures (SMMs) and testing to mitigate the risk of transmission.

As part of enhanced testing efforts to ensure the school environment remains safe, MOE will be distributing Antigen Rapid Test (ART) kits from 13 September to all students and staff in MKs, primary schools and SPED schools (primary/junior sections).

Each student and staff will receive three ART kits, in addition to those that each household will receive as part of the nationwide distribution exercise.

The ART kits will allow students to do a quick test on their own (or with parents/guardians' supervision/assistance if necessary) when there is possible exposure or suspicion of possible infection. This includes students who:

are identified by their school as possible contacts of a confirmed COVID-19 case but were not placed on Quarantine Order;
are on Approved Absence as they were feeling unwell with flu-like symptoms, but were not swabbed when visiting the doctor; or have unwell household members with flu-like symptoms.",
Will my child receive the ART kits from MOE?,MOE/886,"As Singapore transits to being a COVID-19 resilient nation, we recognise that the students in our MOE Kindergartens (MKs), primary schools and Special Education (SPED) schools (with primary/junior sections) are mostly not yet medically eligible for vaccination as they are below 12 years old, and can only rely on adherence to Safe Management Measures (SMMs) and testing to mitigate the risk of transmission.

As part of enhanced testing efforts to ensure the school environment remains safe, MOE will be distributing Antigen Rapid Test (ART) kits from 13 September to all students and staff in MKs, primary schools and SPED schools (primary/junior sections).

Each student and staff will receive three ART kits, in addition to those that each household will receive as part of the nationwide distribution exercise.

The ART kits will allow students to do a quick test on their own (or with parents/guardians' supervision/assistance if necessary) when there is possible exposure or suspicion of possible infection. This includes students who:

are identified by their school as possible contacts of a confirmed COVID-19 case but were not placed on Quarantine Order;
are on Approved Absence as they were feeling unwell with flu-like symptoms, but were not swabbed when visiting the doctor; or have unwell household members with flu-like symptoms.",
How many ART kits will my child be receiving?,MOE/886,"As Singapore transits to being a COVID-19 resilient nation, we recognise that the students in our MOE Kindergartens (MKs), primary schools and Special Education (SPED) schools (with primary/junior sections) are mostly not yet medically eligible for vaccination as they are below 12 years old, and can only rely on adherence to Safe Management Measures (SMMs) and testing to mitigate the risk of transmission.

As part of enhanced testing efforts to ensure the school environment remains safe, MOE will be distributing Antigen Rapid Test (ART) kits from 13 September to all students and staff in MKs, primary schools and SPED schools (primary/junior sections).

Each student and staff will receive three ART kits, in addition to those that each household will receive as part of the nationwide distribution exercise.

The ART kits will allow students to do a quick test on their own (or with parents/guardians' supervision/assistance if necessary) when there is possible exposure or suspicion of possible infection. This includes students who:

are identified by their school as possible contacts of a confirmed COVID-19 case but were not placed on Quarantine Order;
are on Approved Absence as they were feeling unwell with flu-like symptoms, but were not swabbed when visiting the doctor; or have unwell household members with flu-like symptoms.",
What happens if my child's ART swab test result is positive?,MOE/887,"If your child has conducted an ART swab test and the result tests positive or invalid twice, please bring your child to take a confirmatory government-funded Polymerase Chain Reaction (PCR) test at the nearest Swab-and-Send-Home Public Health Preparedness Clinic (SASH PHPC) offering pediatric swab tests for children under the age of 13.

For your child's visit to the SASH PHPC clinic, they should bring along (1) a photo of the positive ART test result with the child's identification document (ID) (e.g. NRIC/passport) captured within the same image and (2) the child's physical identification document (ID).

For children aged 6 years and below, parents/guardians may use the child's Birth Certificate or Health Booklet as their identification document (ID).

Parents/guardians may visit https://flu.gowhere.gov.sg to locate a SASH PHPC clinic that offers government-funded PCR swab tests for children under the age of 13. Please call ahead to confirm that the clinic can offer the relevant test during your visit (e.g. paediatric swab tests for children under the age of 13).",
Will there be assistance provided to teach parents/guardians on how to conduct an ART swab test?,MOE/888,"MOE Kindergartens, primary schools and SPED schools (primary/junior sections) will be engaging parents/guardians in a one-time familiarisation exercise to help them learn how their children can conduct an ART swab at home. Specific arrangements will be shared by schools in due course.

This is to ensure that parents/guardians and children are familiar with the use of ART kits, as these will be used more regularly in the coming months to facilitate the safe return of students to school.",
Guidance on how to do an ART swab test,MOE/888,"MOE Kindergartens, primary schools and SPED schools (primary/junior sections) will be engaging parents/guardians in a one-time familiarisation exercise to help them learn how their children can conduct an ART swab at home. Specific arrangements will be shared by schools in due course.

This is to ensure that parents/guardians and children are familiar with the use of ART kits, as these will be used more regularly in the coming months to facilitate the safe return of students to school.",
Step by step on how to do an ART swab test for our kids,MOE/888,"MOE Kindergartens, primary schools and SPED schools (primary/junior sections) will be engaging parents/guardians in a one-time familiarisation exercise to help them learn how their children can conduct an ART swab at home. Specific arrangements will be shared by schools in due course.

This is to ensure that parents/guardians and children are familiar with the use of ART kits, as these will be used more regularly in the coming months to facilitate the safe return of students to school.",
How will MOE centre-based lessons be conducted?,MOE/889,"All centre-based lessons# for graduating students will be conducted in-person while lessons for all non-graduating cohorts will be conducted online.

MOE will continue to monitor the situation closely and review the arrangements, where necessary.

#: MOE Centres include MOE Language Centres, Umar Pulavar Tamil Language Centre, Tamil Language Centres, Higher Chinese Language Centres, Higher Malay Language Centres, Chinese Language 'B' Syllabus Centres, Malay (Special Programme) Zonal Centres, Chinese (Special Programme) Zonal Centres, O-Level Music Centres, Music Elective Programme (MEP) Centres, Art Elective Programme (AEP) Centre",
What measures will school-based Student Care Centres (SCC) and Kindergarten Care (KCare) put in place to reduce intermingling of students?,MOE/890,"Schools will work with the SCC operators to put in place safe management measures to reduce the intermingling of students from different levels. Students will be in fixed groups based on their class and level and allocated designated rooms, preferably on different levels, to minimise contact. There will be no intermingling between groups and no group work. The same SCC staff will also be deployed to look after each group of students.

The same principle to avoid inter-mingling will apply to KCare. Where possible, we will:

Keep children and staff of the K1 and K2 levels segregated;
Keep children segregated by class;
Ensure children of K1 and K2 levels do not mix by staggering snack times;
Have fixed deployment of KCare staff to each class/level.",
What have child care centres done to reduce intermingling of students?,MOE/890,"Schools will work with the SCC operators to put in place safe management measures to reduce the intermingling of students from different levels. Students will be in fixed groups based on their class and level and allocated designated rooms, preferably on different levels, to minimise contact. There will be no intermingling between groups and no group work. The same SCC staff will also be deployed to look after each group of students.

The same principle to avoid inter-mingling will apply to KCare. Where possible, we will:

Keep children and staff of the K1 and K2 levels segregated;
Keep children segregated by class;
Ensure children of K1 and K2 levels do not mix by staggering snack times;
Have fixed deployment of KCare staff to each class/level.",
"What are the safe mangagement measures for child care centres, student care centres and kindergarden care?",MOE/890,"Schools will work with the SCC operators to put in place safe management measures to reduce the intermingling of students from different levels. Students will be in fixed groups based on their class and level and allocated designated rooms, preferably on different levels, to minimise contact. There will be no intermingling between groups and no group work. The same SCC staff will also be deployed to look after each group of students.

The same principle to avoid inter-mingling will apply to KCare. Where possible, we will:

Keep children and staff of the K1 and K2 levels segregated;
Keep children segregated by class;
Ensure children of K1 and K2 levels do not mix by staggering snack times;
Have fixed deployment of KCare staff to each class/level.",
"With the new variant of COVID-19 surfacing in Singapore, how will schools ensure the safety of my child?",MOE/891,"Our schools continue to be safe with the current set of safe management measures that have been implemented.

MOE continues to monitor the situation closely and we are guided by MOH guidelines.

On the part of parents, please continue to monitor your childís health, and seek medical attention immediately, if unwell. Please ensure that he/she observes good personal hygiene, practises safe distancing and wears his/her mask when leaving home. Students should stay at home if their household members exhibit flu-like symptoms.",
What have schools put in place for the the new covid-19 variant?,MOE/891,"Our schools continue to be safe with the current set of safe management measures that have been implemented.

MOE continues to monitor the situation closely and we are guided by MOH guidelines.

On the part of parents, please continue to monitor your childís health, and seek medical attention immediately, if unwell. Please ensure that he/she observes good personal hygiene, practises safe distancing and wears his/her mask when leaving home. Students should stay at home if their household members exhibit flu-like symptoms.",
Does my child need to wear a mask/face shield when attending an MOE Kindergarten (MK)?,MOE/892,"To protect young children and to reduce the risk of transmission, MOH continues to strongly encourage young children to wear a mask or face shield, especially if they are in a group setting or when interacting with others.

In line with these MOH guidelines, all preschool children should continue to wear masks/face shields in the MOE Kindergartens and KCare. MKs will continue to exercise some flexibility for children who have difficulties wearing a mask/face shield, for example, children with special needs and younger children.

Parents should continue to provide masks/face shields for their children to wear in the MKs and KCare.",
Would my child need to wear a mask to attend kindergarden?,MOE/892,"To protect young children and to reduce the risk of transmission, MOH continues to strongly encourage young children to wear a mask or face shield, especially if they are in a group setting or when interacting with others.

In line with these MOH guidelines, all preschool children should continue to wear masks/face shields in the MOE Kindergartens and KCare. MKs will continue to exercise some flexibility for children who have difficulties wearing a mask/face shield, for example, children with special needs and younger children.

Parents should continue to provide masks/face shields for their children to wear in the MKs and KCare.",
What are the safe management measures put in place in schools?,MOE/893,"Safe management measures in schools will continue to include the following:

Screening

Once-daily temperature-taking and visual screening for all students and staff. A second temperature-taking would only be required for primary school students attending Student Care Centres (SCC).
Students and staff who are unwell with flu-like symptoms, are required to stay away from school. They should seek medical attention immediately and be tested for COVID-19. Unwell individuals should remain at home until they are tested negative for COVID-19.
Students and staff who have household members on Quarantine Order/Stay Home Notice or have children or adult household members with flu-like symptoms such as fever and cough, are required to stay away from school.
Students should have their TraceTogether token or app with them throughout the school day to facilitate accurate contact tracing, should the need arise. However, students will not be denied entry to school if they forget to bring their TT token. Do note that TT Tokens or Apps will be required for student participation in out-of-school activities where SE check-ins are carried out via TT-only SE.
Hygiene

Frequent cleaning of high-touch surfaces and disinfection of the premises to be done daily.
Students will continue to practise frequent hand-washing throughout the school day and wipe down of tables and shared equipment after use.
Mask wearing

All students and staff will be required to wear masks at all times. Students and staff should wear masks with good filtration capability such as surgical masks or reusable masks of equivalent effectiveness that are made of at least two layers of fabric.
Young children are to wear masks, unless they are unable to due to pertinent special needs or medical conditions.
For physical education classes, primary schools will only conduct individual mask-off activities outdoors, while secondary schools/JCs/MI can conduct mask-off activities in groups of up to two outdoors.
Mask-off music and drama classes will be suspended. Schools with O/A-level Music candidates will continue with examination preparations with testing.
Schools will adhere to guidelines on ventilation for regular air flow exchange and the use of air purifiers in air-conditioned venues.
Safe Distancing

All activities to be grouped by class, with the exception of banded classes for MTL, Subject-Based Banding.
Fixed exam-style classroom seating.
Group work for up to two persons will be allowed in class. Masks are to be kept on at all times for such activities.
Maximum of 50 persons for all activities, including lectures in school.
Staggered arrival, dismissal and/or recess timings to reduce congestion and intermingling between students in school.
Fixed seating with 1m spacing during recess. If not possible, students could eat in classrooms or at appropriate venues with 1m spacing.",
Can all Co-Curricular Activities (CCAs) and external activities continue?,MOE/894,"All in-person CCAs and non-essential enrichment will be suspended till further notice. Where possible and meaningful, CCAs may be reformatted and conducted online (eCCA). External activities such as external CCAs and learning journeys will remain suspended.

MOE will continue to monitor the COVID-19 situation and provide updates if there are further changes to the arrangements for school activities.",
Are CCAs resuming?,MOE/894,"All in-person CCAs and non-essential enrichment will be suspended till further notice. Where possible and meaningful, CCAs may be reformatted and conducted online (eCCA). External activities such as external CCAs and learning journeys will remain suspended.

MOE will continue to monitor the COVID-19 situation and provide updates if there are further changes to the arrangements for school activities.",
Is it compulsory for my child to attend the CCAs?,MOE/895,"Schools have the option to continue CCAs online. If the CCA is able to continue online, students will be expected to attend the CCA sessions. Consistent with usual school practice, students who are unable to attend CCA due to valid reasons can be excused.",
Can my child not attend CCAs?,MOE/895,"Schools have the option to continue CCAs online. If the CCA is able to continue online, students will be expected to attend the CCA sessions. Consistent with usual school practice, students who are unable to attend CCA due to valid reasons can be excused.",
Is it necessary for my child to attend CCAs?,MOE/895,"Schools have the option to continue CCAs online. If the CCA is able to continue online, students will be expected to attend the CCA sessions. Consistent with usual school practice, students who are unable to attend CCA due to valid reasons can be excused.",
How can MOE confirm that there will not be a cluster in schools with confirmed case(s)?,MOE/896,"MOE will closely monitor the students and staff who were in contact with the confirmed case(s). As a precautionary measure, they will be issued a 14-day Leave of Absence, to minimise the risks of further transmission in schools. The affected schools will also be thoroughly cleaned and disinfected.

These measures have proven to be effective in limiting the transmission of virus in our schools. Students and staff who are unwell know that they should not be going to school. Our teachers also carefully monitor themselves and their students, and any staff or student showing symptoms will be immediately isolated and sent to seek medical attention as soon as possible. Our schools and teachers will continue to implement the necessary safe management and precautionary measures, to reduce risks as much as possible.",
What action will MOE take if there are any confirmed case(s)/clusters in school?,MOE/897,"If there is a new confirmed case in the school, our schools will take the necessary measures to safeguard students and staff and curb the risk of any transmission, which include issuing Leave of Absence (LOA) quickly to close contacts, and to students from the same classes or CCA groups of confirmed cases.

MOE will work closely with MOH to identify all close contacts of the confirmed case and determine whether staff, students and visitors will need to undergo precautionary swab tests. Close contacts will also be issued Quarantine Orders (QOs) by MOH.

Any staff or students who show any symptoms will be required to go to their nearest doctor for treatment and, if necessary, swab tests.

These measures will help to break the chain of transmission, while supporting our students to ensure they can continue their learning. When the school's situation has stabilised, students and staff can return to the school to continue face-to-face lessons (arrangement will depend on the situation).",
There will be a small number of students with SEN who are neither able to wear a mask nor a face shield. Will exceptions be made for such students whether in SPED or Mainstream Schools?,MOE/898,"Most students with SEN can and therefore should wear a mask or face shield. Some may have sensory challenges which cause distress when wearing a mask or face shield. Hence we will exercise flexibility in enforcement. Parents should obtain a letter from a qualified medical/allied health professional if their child with SEN is unable to wear either a mask or face shield.

For specific groups of students with SEN, such as those with hearing loss and who lip-read, there will be some allowance for them, as well as their teachers and peers, to adopt the most appropriate safe management measures while allowing teaching and learning to continue. For example, during lessons and communication, these students, their teachers and their peers may need to wear face shields to facilitate lip-reading.",
"If my child has sensory challenges, does he need to wear a mask?",MOE/898,"Most students with SEN can and therefore should wear a mask or face shield. Some may have sensory challenges which cause distress when wearing a mask or face shield. Hence we will exercise flexibility in enforcement. Parents should obtain a letter from a qualified medical/allied health professional if their child with SEN is unable to wear either a mask or face shield.

For specific groups of students with SEN, such as those with hearing loss and who lip-read, there will be some allowance for them, as well as their teachers and peers, to adopt the most appropriate safe management measures while allowing teaching and learning to continue. For example, during lessons and communication, these students, their teachers and their peers may need to wear face shields to facilitate lip-reading.",
"If my child has sensory challenges, can he not wear a mask?",MOE/898,"Most students with SEN can and therefore should wear a mask or face shield. Some may have sensory challenges which cause distress when wearing a mask or face shield. Hence we will exercise flexibility in enforcement. Parents should obtain a letter from a qualified medical/allied health professional if their child with SEN is unable to wear either a mask or face shield.

For specific groups of students with SEN, such as those with hearing loss and who lip-read, there will be some allowance for them, as well as their teachers and peers, to adopt the most appropriate safe management measures while allowing teaching and learning to continue. For example, during lessons and communication, these students, their teachers and their peers may need to wear face shields to facilitate lip-reading.",
Why not reduce class sizes for better safe distancing? How about having morning and afternoon sessions?,MOE/899,"We had considered reducing class sizes and having morning and afternoon sessions to allow for better safe distancing. However, this is disruptive. Students will have different teachers and less time with the subject teachers since we would have to reduce periods to fit two sessions.

In addition, these measures may not be critical to manage risks in the school context at this juncture, as we have many other safe management measures in place. These include having students stick strictly to their classes, minimising contact between students in class, and emphasising good hygiene and proper mask-wearing in common areas. We will also maintain safe distancing through queue markers and alternate seating in canteens, plus stagger arrival and dismissal times to ease congestion.",
Why are we not disinfecting shoes and clothing of students?,MOE/900,"MOH has shared that there is currently no evidence that spraying disinfectant on a fully clothed individual would 'disinfect' the individual. In addition, as the virus is carried within the airways of the infected person, spraying disinfectant onto the skin cannot eradicate it. The disinfectant may also cause skin irritation or other complications such as eczema.",
