Question,URL,Answer,keywords
Will public places be disinfected by NEA?,/questions/471,"You don't need to avoid places where suspected or confirmed cases of COVID-19 have been. There is a low risk of infection from transient contact, e.g. passing by an infected person briefly. You are advised to put on a face mask when in public areas, and adopt good personal hygiene practices, such as washing your hands frequently with soap.
NEA has been assisting with support to residents and owners of premises, to ensure that these areas are cleaned and disinfected. Sanitation and hygiene advisories have been issued to premises and facilities with high public access like hotels, commercial buildings and F&B outlets, including hawker centres. 
Please click here  for guidelines on environmental cleaning and disinfection of COVID-19 in non-healthcare premises and in residences."" https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines",
Can I visit places that was recently visited by covid patients?,/questions/471,"You don't need to avoid places where suspected or confirmed cases of COVID-19 have been. There is a low risk of infection from transient contact, e.g. passing by an infected person briefly. You are advised to put on a face mask when in public areas, and adopt good personal hygiene practices, such as washing your hands frequently with soap.
NEA has been assisting with support to residents and owners of premises, to ensure that these areas are cleaned and disinfected. Sanitation and hygiene advisories have been issued to premises and facilities with high public access like hotels, commercial buildings and F&B outlets, including hawker centres. 
Please click here  for guidelines on environmental cleaning and disinfection of COVID-19 in non-healthcare premises and in residences."" https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines",covid
Where are the places that have need visited by covid patients?,/questions/471,"You don't need to avoid places where suspected or confirmed cases of COVID-19 have been. There is a low risk of infection from transient contact, e.g. passing by an infected person briefly. You are advised to put on a face mask when in public areas, and adopt good personal hygiene practices, such as washing your hands frequently with soap.
NEA has been assisting with support to residents and owners of premises, to ensure that these areas are cleaned and disinfected. Sanitation and hygiene advisories have been issued to premises and facilities with high public access like hotels, commercial buildings and F&B outlets, including hawker centres. 
Please click here  for guidelines on environmental cleaning and disinfection of COVID-19 in non-healthcare premises and in residences."" https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines",covid
Is there a list of places that have confirm cases of covid?,/questions/471,"You don't need to avoid places where suspected or confirmed cases of COVID-19 have been. There is a low risk of infection from transient contact, e.g. passing by an infected person briefly. You are advised to put on a face mask when in public areas, and adopt good personal hygiene practices, such as washing your hands frequently with soap.
NEA has been assisting with support to residents and owners of premises, to ensure that these areas are cleaned and disinfected. Sanitation and hygiene advisories have been issued to premises and facilities with high public access like hotels, commercial buildings and F&B outlets, including hawker centres. 
Please click here  for guidelines on environmental cleaning and disinfection of COVID-19 in non-healthcare premises and in residences."" https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines",covid
Should I avoid places that have been visited by covid patients?,/questions/471,"You don't need to avoid places where suspected or confirmed cases of COVID-19 have been. There is a low risk of infection from transient contact, e.g. passing by an infected person briefly. You are advised to put on a face mask when in public areas, and adopt good personal hygiene practices, such as washing your hands frequently with soap.
NEA has been assisting with support to residents and owners of premises, to ensure that these areas are cleaned and disinfected. Sanitation and hygiene advisories have been issued to premises and facilities with high public access like hotels, commercial buildings and F&B outlets, including hawker centres. 
Please click here  for guidelines on environmental cleaning and disinfection of COVID-19 in non-healthcare premises and in residences."" https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines",covid
How long will the covid virus stay on surfaces?,/questions/471,"You don't need to avoid places where suspected or confirmed cases of COVID-19 have been. There is a low risk of infection from transient contact, e.g. passing by an infected person briefly. You are advised to put on a face mask when in public areas, and adopt good personal hygiene practices, such as washing your hands frequently with soap.
NEA has been assisting with support to residents and owners of premises, to ensure that these areas are cleaned and disinfected. Sanitation and hygiene advisories have been issued to premises and facilities with high public access like hotels, commercial buildings and F&B outlets, including hawker centres. 
Please click here  for guidelines on environmental cleaning and disinfection of COVID-19 in non-healthcare premises and in residences."" https://www.nea.gov.sg/our-services/public-cleanliness/environmental-cleaning-guidelines",covid
I have been placed on Health Risk Warning (HRW). Where can I collect the ART self-test kits from the vending machines?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.","health risk warning, HRW, ART"
Can I have a list of the vending machines?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",vending machines
Can someone collect my ART kit on my behalf?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
What documents do I need to collect my ART kit,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
Can I use my driving license to collect the ART kit,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
Where are the ART vending machines?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.","ART, vending machines"
Do I need my NRIC when collecting my ART kit?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
Who can help me collect my ART kit,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
Where are the vending machines located?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",vending machines
Is there any vending machine near me?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",vending machines
Where are the vending machines in the east?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",vending machines
Can I collect ART kits for my family or relatives?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
How can I collect ART kits?,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
venues to collect ART kits,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.",ART
ART vending machines,/questions/495,"You can collect the ART self-test kits from vending machines located at venues listed here. https://www.gowhere.gov.sg/art
Please bring along your Singapore-issued identification document, e.g. NRIC/FIN, student pass, birth certificate with a barcode, as you will need to scan it at the vending machine.
If a household member is collecting on your behalf, please ask them to bring along your identification document.","ART, vending machines"
A member of my household tested positive on the Antigen Rapid Test (ART). What should I do?,/questions/509,"1. Minimise contact with the household member.
2. Take an Antigen Rapid Test (ART) self-test.
3. Should you need to leave your home over the next 7 days, e.g. for work or to school, take an ART self-test on the same day:
If negative: you may leave your home.
If positive: follow the instructions for Protocol 2. https://www.covid.gov.sg/well-but-positive","Antigen rapid test, ART, tested positive"
My father is tested positive on ART,/questions/509,"1. Minimise contact with the household member.
2. Take an Antigen Rapid Test (ART) self-test.
3. Should you need to leave your home over the next 7 days, e.g. for work or to school, take an ART self-test on the same day:
If negative: you may leave your home.
If positive: follow the instructions for Protocol 2. https://www.covid.gov.sg/well-but-positive",ART
My mother is tested positive on ART,/questions/509,"1. Minimise contact with the household member.
2. Take an Antigen Rapid Test (ART) self-test.
3. Should you need to leave your home over the next 7 days, e.g. for work or to school, take an ART self-test on the same day:
If negative: you may leave your home.
If positive: follow the instructions for Protocol 2. https://www.covid.gov.sg/well-but-positive",ART
My sibling is tested positive on ART,/questions/509,"1. Minimise contact with the household member.
2. Take an Antigen Rapid Test (ART) self-test.
3. Should you need to leave your home over the next 7 days, e.g. for work or to school, take an ART self-test on the same day:
If negative: you may leave your home.
If positive: follow the instructions for Protocol 2. https://www.covid.gov.sg/well-but-positive",ART
My child is tested positive on ART,/questions/509,"1. Minimise contact with the household member.
2. Take an Antigen Rapid Test (ART) self-test.
3. Should you need to leave your home over the next 7 days, e.g. for work or to school, take an ART self-test on the same day:
If negative: you may leave your home.
If positive: follow the instructions for Protocol 2. https://www.covid.gov.sg/well-but-positive",ART
What is a COVID-19 Treatment Facility (CTF)?,/questions/503,"COVID-19 Treatment Facilities are community care facilities dedicated to the recovery of elderly patients who are: Stable, mildly symptomatic, clinically-well; Have underlying chronic illnesses or comorbidities (e.g. cardiac, neurological or respiratory diseases, or weakened immune response), that could make them more susceptible to a potential worsening of illness.
While this group of elderly patients are not at a high risk of worsening illness — e.g. requiring oxygen supplementation, care in the intensive care unit (ICU) — they require closer monitoring of their pre-existing medical conditions, as well as for any early signs of worsening illness.
Patients who experience a worsening of illness will be immediately sent to our hospitals for greater care.","Covid, treatment facility"
Who can go to a COVID-19 Treatment Facility (CTF)?,/questions/503,"COVID-19 Treatment Facilities are community care facilities dedicated to the recovery of elderly patients who are: Stable, mildly symptomatic, clinically-well; Have underlying chronic illnesses or comorbidities (e.g. cardiac, neurological or respiratory diseases, or weakened immune response), that could make them more susceptible to a potential worsening of illness.
While this group of elderly patients are not at a high risk of worsening illness — e.g. requiring oxygen supplementation, care in the intensive care unit (ICU) — they require closer monitoring of their pre-existing medical conditions, as well as for any early signs of worsening illness.
Patients who experience a worsening of illness will be immediately sent to our hospitals for greater care.","Covid, treatment facility"
Are there any age restrictions on the use of the Antigen Rapid Test (ART) kits?,/questions/506,"Children under the age of 2 are not required to perform an Antigen Rapid Test.
Generally, those below 12 years old will require an adult's assistance to administer the ART self-test.
Please refer to the manufacturer's instructions provided within the ART self-test kits for usage instructions and other specifications.","Antigen rapid test, ART"
What is the age limit for the usage of ART self-test kits?,/questions/506,"Children under the age of 2 are not required to perform an Antigen Rapid Test.
Generally, those below 12 years old will require an adult's assistance to administer the ART self-test.
Please refer to the manufacturer's instructions provided within the ART self-test kits for usage instructions and other specifications.",ART
Who can use the Antigen Rapid Test (ART) kits?,/questions/506,"Children under the age of 2 are not required to perform an Antigen Rapid Test.
Generally, those below 12 years old will require an adult's assistance to administer the ART self-test.
Please refer to the manufacturer's instructions provided within the ART self-test kits for usage instructions and other specifications.","antigen rapid test, ART"
"I took a PCR test earlier today, and I am currently waiting for my test result. Can my household members continue with their regular activities?",/questions/513,"While waiting for your test result, you should immediately return home and self-isolate in a room, perferably with an attached bathroom, until you receive your result.
Please minimise interactions with your household members.
Your household members may continue with their regular activities.",PCR
What should I do while waiting for my PCR results?,/questions/513,"While waiting for your test result, you should immediately return home and self-isolate in a room, perferably with an attached bathroom, until you receive your result.
Please minimise interactions with your household members.
Your household members may continue with their regular activities.",PCR
Should my family members isolate themselves while my PCR results is not out yet?,/questions/513,"While waiting for your test result, you should immediately return home and self-isolate in a room, perferably with an attached bathroom, until you receive your result.
Please minimise interactions with your household members.
Your household members may continue with their regular activities.","isolate, PCR"
Should my family members quarantine themselves while my PCR results is not out yet?,/questions/513,"While waiting for your test result, you should immediately return home and self-isolate in a room, perferably with an attached bathroom, until you receive your result.
Please minimise interactions with your household members.
Your household members may continue with their regular activities.","quarantine, PCR"
I am on Health Risk Warning (HRW). Where do I submit my first Antigen Rapid Test (ART) self-test result?,/questions/508,"You may submit your first ART self-test results here. https://go.gov.sg/agsubmit
You do not need to submit your subsequent test results.
Click here  for more info on what to do when you receive a Health Risk Warning (HRW). https://www.covid.gov.sg/exposed/hrw","health risk warning, HRW, antigen rapid test, ART"
Where to submit ART results?,/questions/508,"You may submit your first ART self-test results here. https://go.gov.sg/agsubmit
You do not need to submit your subsequent test results.
Click here  for more info on what to do when you receive a Health Risk Warning (HRW). https://www.covid.gov.sg/exposed/hrw",ART
Need to submit ART results if I am on Health Risk Warning (HRW)?,/questions/508,"You may submit your first ART self-test results here. https://go.gov.sg/agsubmit
You do not need to submit your subsequent test results.
Click here  for more info on what to do when you receive a Health Risk Warning (HRW). https://www.covid.gov.sg/exposed/hrw","ART, health risk warning, HRW"
How to submit ART results?,/questions/508,"You may submit your first ART self-test results here. https://go.gov.sg/agsubmit
You do not need to submit your subsequent test results.
Click here  for more info on what to do when you receive a Health Risk Warning (HRW). https://www.covid.gov.sg/exposed/hrw",ART
Should one avoid public places where there have been confirmed Coronavirus Disease 2019 cases?,NEA/001,"There is no need to avoid public areas. For all public and residential spaces exposed to confirmed 2019 Coronavirus Disease 2019 (COVID-2019) cases, NEA officers have been deployed to supervise the cleaning and disinfection works, to ensure that they were performed in accordance with NEA guidelines. 

As a precautionary measure to minimise the risk of transmission of COVID-2019, NEA has issued sanitation and hygiene advisories to premises and facilities with high public access – such as hotels, commercial buildings, FB outlets (including hawker centres), and Town Councils. Officers from NEA and the Singapore Food Agency (SFA) have been visiting hawker centres, to guide hawkers on the proper cleaning and disinfection of their premises. Town Councils have also stepped up on their cleaning and disinfection regime of common areas, to ensure a high level of public health hygiene.

We would like to remind everyone to always observe good hygiene practices, like properly binning used tissues and waste, keeping dining tables clean, and returning trays along with soiled crockery after meals, to keep viruses at bay.

We also advise members of the public to not speculate and/or spread unfounded rumours. Please visit this page (www.moh.gov.sg) for updates on COVID-19 situation.",coronavirus
"With local transmission of the Coronavirus Disease 2019 (COVID-19), is it safe to clean and disinfect public spaces without wearing any form of Personal Protective Equipment (PPE)?",NEA/002,"Non-healthcare premises: These areas are those where a confirmed case spent a considerable amount of time. Personnel responsible for cleaning and disinfection of areas frequently used by the confirmed case, need to wear PPE consisting of: disposable long-sleeved gowns, disposable gloves, eye goggles or face shields, and N95 masks. Once soiled or damaged, gloves should be removed and discarded, and a new pair used after they have washed their hands with soap and water. It is important that cleaners observe strict hand hygiene and not touch any part of their face.
After cleaning and disinfection has been completed, cleaning personnel should remove their PPE, and immediately wash their hands with soap and water. For more information, please refer to the Interim guidelines for environmental cleaning and disinfection of areas exposed to confirmed case(s) of COVID-19 in non-healthcare premises.

Residences that may be exposed to the COVID-19: These places are residences of persons placed under Home Quarantine Order by the Ministry of Health, or spaces which have been exposed to confirmed cases.
Personnel responsible for cleaning and disinfection should wear surgical masks and disposable gloves when cleaning and disinfecting their residences. Once soiled or damaged, gloves should be removed and discarded, and a new pair used after they have washed their hands with soap and water. It is important that cleaners observe strict hand hygiene and not touch any part of their face.
After cleaning and disinfection has been completed, cleaning personnel should shower and change their clothes immediately. Please refer to the Interim guidelines for environmental cleaning and disinfection in residences that may be exposed to the COVID-19.

No confirmed case(s) of the COVID-19:
Personnel doing routine cleaning and disinfection of spaces with no confirmed cases should use gloves when carrying out cleaning work and handling waste. Surgical masks are to be used according to safe management measures at the workplace. It is important that cleaners observe strict hand hygiene and not touch any part of their face. For more information, please refer to General Sanitation and Hygiene Advisory for owners of premises and operators.","coronavirus, disinfect, PPE, personal protective equipment"
I have tested positive on my Antigen Rapid Test (ART) self-test. Do I need to report my results to anyone?,/questions/512,"If you test positive on an Antigen Rapid Test (ART) self-test but are well, you do not need to report your results. Click here for what to do next. https://www.covid.gov.sg/well-but-positive
If you become unwell at any time — e.g. with symptoms such as fever, cough, sore throat, breathlessness — see a doctor.","antigen rapid test, ART"
I have tested positive on my Antigen Rapid Test (ART) self-test. What should I do next?,/questions/512,"If you test positive on an Antigen Rapid Test (ART) self-test but are well, you do not need to report your results. Click here for what to do next. https://www.covid.gov.sg/well-but-positive
If you become unwell at any time — e.g. with symptoms such as fever, cough, sore throat, breathlessness — see a doctor.","antigen rapid test, ART"
What happens if I have tested positive on my Antigen Rapid Test (ART) self-test. ,/questions/512,"If you test positive on an Antigen Rapid Test (ART) self-test but are well, you do not need to report your results. Click here for what to do next. https://www.covid.gov.sg/well-but-positive
If you become unwell at any time — e.g. with symptoms such as fever, cough, sore throat, breathlessness — see a doctor.","Antigen rapid test, ART"
What if my self-test ART result is positive? ,/questions/512,"If you test positive on an Antigen Rapid Test (ART) self-test but are well, you do not need to report your results. Click here for what to do next. https://www.covid.gov.sg/well-but-positive
If you become unwell at any time — e.g. with symptoms such as fever, cough, sore throat, breathlessness — see a doctor.",ART
Do I need to inform MOH if my self-test ART result is positive? ,/questions/512,"If you test positive on an Antigen Rapid Test (ART) self-test but are well, you do not need to report your results. Click here for what to do next. https://www.covid.gov.sg/well-but-positive
If you become unwell at any time — e.g. with symptoms such as fever, cough, sore throat, breathlessness — see a doctor.","MOH, ART"
How do I use the ART self-test kits?,/questions/507,"You may refer to the instructions on the Antigen Rapid Test (ART) self-test kits.
Click here  for more information about ART self-testing. https://www.moh.gov.sg/covid-19/selftestart
Click here  for a guide on how to perform an ART self-test. https://artbuddy.healthpixel.co/",ART
How to perform ART test?,/questions/507,"You may refer to the instructions on the Antigen Rapid Test (ART) self-test kits.
Click here  for more information about ART self-testing. https://www.moh.gov.sg/covid-19/selftestart
Click here  for a guide on how to perform an ART self-test. https://artbuddy.healthpixel.co/",ART
I do not know how to use the ART kit,/questions/507,"You may refer to the instructions on the Antigen Rapid Test (ART) self-test kits.
Click here  for more information about ART self-testing. https://www.moh.gov.sg/covid-19/selftestart
Click here  for a guide on how to perform an ART self-test. https://artbuddy.healthpixel.co/",ART
How to use ART kit?,/questions/507,"You may refer to the instructions on the Antigen Rapid Test (ART) self-test kits.
Click here  for more information about ART self-testing. https://www.moh.gov.sg/covid-19/selftestart
Click here  for a guide on how to perform an ART self-test. https://artbuddy.healthpixel.co/",ART
How to do ART swab test?,/questions/507,"You may refer to the instructions on the Antigen Rapid Test (ART) self-test kits.
Click here  for more information about ART self-testing. https://www.moh.gov.sg/covid-19/selftestart
Click here  for a guide on how to perform an ART self-test. https://artbuddy.healthpixel.co/","ART, swab"
"If my child is a close contact of a COVID-19 case, will he or she be issued Health Risk Warnings (HRWs)?",/questions/510,"Only children aged 2 and above – who are close contacts / household contacts of COVID-19 cases – will be issued Health Risk Warnings (HRWs) via SMS. The SMSes will be sent to their parent(s)’ mobile numbers.
Children under the age of 2 will not be issued HRWs.
For children under the age of 2 – who are close contacts / household contacts of COVID-19 cases –parents are advised to:
Minimise their children’s social interactions out of the home
Monitor if their children display any symptoms of COVID-19 and to seek medical care if they become symptomatic
Inform their children’s childcare centres, and to check with them on their regulations for returning to school.
Click here for more info on HRW. https://www.covid.gov.sg/exposed/hrw","close contact, covid, health risk warnings, HRWs"
"My child is a close contact of a covid case, why he is not issued HRW?",/questions/510,"Only children aged 2 and above – who are close contacts / household contacts of COVID-19 cases – will be issued Health Risk Warnings (HRWs) via SMS. The SMSes will be sent to their parent(s)’ mobile numbers.
Children under the age of 2 will not be issued HRWs.
For children under the age of 2 – who are close contacts / household contacts of COVID-19 cases –parents are advised to:
Minimise their children’s social interactions out of the home
Monitor if their children display any symptoms of COVID-19 and to seek medical care if they become symptomatic
Inform their children’s childcare centres, and to check with them on their regulations for returning to school.
Click here for more info on HRW. https://www.covid.gov.sg/exposed/hrw","close contact, covid, HRW"
"My child is a close contact of a covid case, why he is not issued Health Risk Warning?",/questions/510,"Only children aged 2 and above – who are close contacts / household contacts of COVID-19 cases – will be issued Health Risk Warnings (HRWs) via SMS. The SMSes will be sent to their parent(s)’ mobile numbers.
Children under the age of 2 will not be issued HRWs.
For children under the age of 2 – who are close contacts / household contacts of COVID-19 cases –parents are advised to:
Minimise their children’s social interactions out of the home
Monitor if their children display any symptoms of COVID-19 and to seek medical care if they become symptomatic
Inform their children’s childcare centres, and to check with them on their regulations for returning to school.
Click here for more info on HRW. https://www.covid.gov.sg/exposed/hrw","close contact, covid, health risk warning"
"If my child is a close contact of a COVID-19 case, how will the Health Risk Warning be sent?",/questions/510,"Only children aged 2 and above – who are close contacts / household contacts of COVID-19 cases – will be issued Health Risk Warnings (HRWs) via SMS. The SMSes will be sent to their parent(s)’ mobile numbers.
Children under the age of 2 will not be issued HRWs.
For children under the age of 2 – who are close contacts / household contacts of COVID-19 cases –parents are advised to:
Minimise their children’s social interactions out of the home
Monitor if their children display any symptoms of COVID-19 and to seek medical care if they become symptomatic
Inform their children’s childcare centres, and to check with them on their regulations for returning to school.
Click here for more info on HRW. https://www.covid.gov.sg/exposed/hrw","close contact, covid, health risk warning"
"If my child is a close contact of a COVID-19 case, how will the HRW be sent?",/questions/510,"Only children aged 2 and above – who are close contacts / household contacts of COVID-19 cases – will be issued Health Risk Warnings (HRWs) via SMS. The SMSes will be sent to their parent(s)’ mobile numbers.
Children under the age of 2 will not be issued HRWs.
For children under the age of 2 – who are close contacts / household contacts of COVID-19 cases –parents are advised to:
Minimise their children’s social interactions out of the home
Monitor if their children display any symptoms of COVID-19 and to seek medical care if they become symptomatic
Inform their children’s childcare centres, and to check with them on their regulations for returning to school.
Click here for more info on HRW. https://www.covid.gov.sg/exposed/hrw","close contact, covid, HRW"
"If my child is a close contact of a COVID-19 case, what should we do?",/questions/510,"Only children aged 2 and above – who are close contacts / household contacts of COVID-19 cases – will be issued Health Risk Warnings (HRWs) via SMS. The SMSes will be sent to their parent(s)’ mobile numbers.
Children under the age of 2 will not be issued HRWs.
For children under the age of 2 – who are close contacts / household contacts of COVID-19 cases –parents are advised to:
Minimise their children’s social interactions out of the home
Monitor if their children display any symptoms of COVID-19 and to seek medical care if they become symptomatic
Inform their children’s childcare centres, and to check with them on their regulations for returning to school.
Click here for more info on HRW. https://www.covid.gov.sg/exposed/hrw","close contact, covid"
Who can use the Antigen Rapid Test (ART) kits?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","Antigen rapid test, ART"
Can I use the Antigen Rapid Test (ART) kits?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","Antigen rapid test, ART"
Can I use the Antigen Rapid Test (ART) kits if I have nose bleed?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","Antigen rapid test, ART"
Can I use the Antigen Rapid Test (ART) kits if I have nasal surgery?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","Antigen rapid test, ART"
Can I use the Antigen Rapid Test (ART) kits if I have facial surgery?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","Antigen rapid test, ART"
Can my child use the Antigen Rapid Test (ART) kits?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","Antigen rapid test, ART"
"If I have covid symptoms, can I perform ART self-test?",/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","covid, symptoms, ART"
"If I am unwell, can I perform ART self-test?",/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","unwell, ART"
"If I have fever, can I perform ART self-test?",/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","fever, ART"
"If I have sore throat, can I perform ART self-test?",/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","sore throat, ART"
"If I have a cough, can I perform ART self-test?",/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","cought, ART"
Should I take ART if I'm feeling sick?,/questions/505,"You can administer the ART self-test kits for anyone aged 2 and above.
If you are unwell, e.g. with symptoms such as fever, cough, sore throat, breathlessness, please do not perform the ART self-test. See a doctor instead.
Please do not perform the self-test if you had:
A nosebleed in the last 24 hours
Nasal surgery in the last 4 weeks
Facial surgery in the last 8 weeks","ART, sick"
